Time,Source,Flight Name,Status,date,type,Destination
09:50:00,,GoAir,Departed 10:17 AM,2020-02-02,D,Delhi (DEL)
09:55:00,Bengaluru (BLR),GoAir,Landed 9:50 AM,2020-02-02,A,
09:55:00,Goa (GOI),Vistara,Landed 9:55 AM,2020-02-02,A,
09:55:00,Hyderabad (HYD),Vistara,Landed 9:36 AM,2020-02-02,A,
09:55:00,Bengaluru (BLR),IndiGo,Landed 9:42 AM,2020-02-02,A,
09:55:00,,Saudia,Departed 10:10 AM,2020-02-02,D,Riyadh (RUH)
09:55:00,,IndiGo,Departed 10:06 AM,2020-02-02,D,Mangalore (IXE)
10:00:00,,Air India (Star Alliance Livery),Departed 11:00 AM,2020-02-02,D,Frankfurt (FRA)
10:00:00,,Air india (Star Alliance Livery),Departed 11:18 AM,2020-02-02,D,Delhi (DEL)
10:00:00,,IndiGo,Estimated dep. 10:00 AM,2020-02-02,D,Nagpur (NAG)
10:05:00,Cochin (COK),IndiGo,Landed 9:58 AM,2020-02-02,A,
10:05:00,Lucknow (LKO),IndiGo,Landed 10:05 AM,2020-02-02,A,
10:05:00,,IndiGo,Departed 10:53 AM,2020-02-02,D,Goa (GOI)
10:10:00,Ahmedabad (AMD),Air India,Landed 10:35 AM,2020-02-02,A,
10:10:00,Delhi (DEL),GoAir,Landed 10:22 AM,2020-02-02,A,
10:10:00,,SpiceJet,Departed 11:08 AM,2020-02-02,D,Delhi (DEL)
10:15:00,Delhi (DEL),Air India,Landed 11:01 AM,2020-02-02,A,
10:15:00,Cochin (COK),Air India,Landed 10:20 AM,2020-02-02,A,
10:15:00,Doha (DOH),IndiGo,Landed 10:48 AM,2020-02-02,A,
10:15:00,,GoAir,Departed 10:32 AM,2020-02-02,D,Srinagar (SXR)
10:20:00,Hyderabad (HYD),Air India,Landed 10:33 AM,2020-02-02,A,
10:20:00,Shanghai (PVG),Etihad Airways,Unknown,2020-02-02,A,
10:20:00,Indore (IDR),IndiGo,Landed 10:01 AM,2020-02-02,A,
10:20:00,,IndiGo,Departed 10:47 AM,2020-02-02,D,Bhubaneswar (BBI)
10:25:00,,Air India,Departed 11:34 AM,2020-02-02,D,Mangalore (IXE)
10:25:00,,Emirates,Departed 10:44 AM,2020-02-02,D,Dubai (DXB)
10:25:00,,SpiceJet,Departed 10:52 AM,2020-02-02,D,Patna (PAT)
10:25:00,,Vistara,Departed 10:54 AM,2020-02-02,D,Delhi (DEL)
10:30:00,Ahmedabad (AMD),IndiGo,Landed 10:25 AM,2020-02-02,A,
10:30:00,,SpiceJet,Departed 10:42 AM,2020-02-02,D,Kanpur (KNU)
10:30:00,,Oman Air,Departed 10:57 AM,2020-02-02,D,Muscat (MCT)
10:30:00,,IndiGo,Departed 10:29 AM,2020-02-02,D,Amritsar (ATQ)
10:30:00,,IndiGo,Departed 11:10 AM,2020-02-02,D,Indore (IDR)
10:35:00,Bengaluru (BLR),Air India,Landed 11:14 AM,2020-02-02,A,
10:35:00,Goa (GOI),Air India,Landed 10:58 AM,2020-02-02,A,
10:35:00,Delhi (DEL),SpiceJet,Landed 11:13 AM,2020-02-02,A,
10:35:00,Singapore (SIN),Singapore Airlines,Landed 10:17 AM,2020-02-02,A,
10:35:00,,IndiGo,Departed 11:05 AM,2020-02-02,D,Bengaluru (BLR)
10:40:00,Jaipur (JAI),GoAir,Landed 10:09 AM,2020-02-02,A,
10:40:00,Delhi (DEL),IndiGo,Landed 10:43 AM,2020-02-02,A,
10:40:00,,IndiGo,Departed 11:16 AM,2020-02-02,D,Male (MLE)
10:45:00,Ahmedabad (AMD),GoAir,Landed 10:12 AM,2020-02-02,A,
10:45:00,Hyderabad (HYD),SpiceJet,Landed 10:17 AM,2020-02-02,A,
10:45:00,,IndiGo,Departed 11:23 AM,2020-02-02,D,Srinagar (SXR)
10:50:00,Nagpur (NAG),GoAir,Landed 10:46 AM,2020-02-02,A,
10:50:00,Kolkata (CCU),SpiceJet,Landed 10:40 AM,2020-02-02,A,
10:50:00,,GoAir,Departed 11:35 AM,2020-02-02,D,Ranchi (IXR)
10:50:00,,Vistara,Departed 11:30 AM,2020-02-02,D,Varanasi (VNS)
10:55:00,,GoAir,Departed 11:21 AM,2020-02-02,D,Lucknow (LKO)
11:00:00,Chennai (MAA),IndiGo,Landed 10:30 AM,2020-02-02,A,
11:00:00,Bhopal (BHO),IndiGo,Landed 10:38 AM,2020-02-02,A,
11:00:00,Delhi (DEL),Malaysia Airlines,Unknown,2020-02-02,A,
11:00:00,,Air India,Departed 11:41 AM,2020-02-02,D,Jodhpur (JDH)
11:00:00,,Vistara,Departed 11:28 AM,2020-02-02,D,Colombo (CMB)
11:00:00,,IndiGo,Departed 11:26 AM,2020-02-02,D,Jodhpur (JDH)
11:05:00,Ahmedabad (AMD),IndiGo,Landed 10:28 AM,2020-02-02,A,
11:05:00,Ranchi (IXR),IndiGo,Landed 11:01 AM,2020-02-02,A,
11:05:00,,IndiGo,Departed 11:29 AM,2020-02-02,D,Delhi (DEL)
11:10:00,Delhi (DEL),Air India,Landed 11:51 AM,2020-02-02,A,
11:10:00,Delhi (DEL),Vistara,Landed 11:36 AM,2020-02-02,A,
11:10:00,,Air India,Departed 12:04 PM,2020-02-02,D,Varanasi (VNS)
11:10:00,,IndiGo,Departed 11:33 AM,2020-02-02,D,Allahabad (IXD)
11:15:00,London (LHR),British Airways,Landed 11:21 AM,2020-02-02,A,
11:15:00,Bhubaneswar (BBI),IndiGo,Landed 11:04 AM,2020-02-02,A,
11:15:00,Kolkata (CCU),IndiGo,Landed 11:24 AM,2020-02-02,A,
11:15:00,,Air India,Departed 12:20 PM,2020-02-02,D,Jamnagar (JGA)
11:15:00,,IndiGo,Departed 12:02 PM,2020-02-02,D,Doha (DOH)
11:20:00,Hyderabad (HYD),Air India,Landed 4:33 PM,2020-02-02,A,
11:20:00,Bengaluru (BLR),Vistara,Landed 11:27 AM,2020-02-02,A,
11:20:00,Bengaluru (BLR),IndiGo,Landed 11:08 AM,2020-02-02,A,
11:20:00,,GoAir,Departed 11:37 AM,2020-02-02,D,Patna (PAT)
11:20:00,,IndiGo,Departed 11:46 AM,2020-02-02,D,Goa (GOI)
11:25:00,Udaipur (UDR),IndiGo,Landed 10:50 AM,2020-02-02,A,
11:25:00,Bhuj (BHJ),Alliance Air,Landed 11:17 AM,2020-02-02,A,
11:25:00,,Air India,Departed 11:48 AM,2020-02-02,D,Hubli (HBX)
11:25:00,,SpiceJet,Departed 11:40 AM,2020-02-02,D,Rajkot (RAJ)
11:25:00,,Vistara,Departed 11:45 AM,2020-02-02,D,Goa (GOI)
11:30:00,Jaipur (JAI),IndiGo,Landed 11:25 AM,2020-02-02,A,
11:30:00,,GoAir,Departed 11:50 AM,2020-02-02,D,Goa (GOI)
11:30:00,,SpiceJet,Departed 11:55 AM,2020-02-02,D,Goa (GOI)
11:35:00,Port Blair (IXZ),GoAir,Landed 11:08 AM,2020-02-02,A,
11:35:00,Hyderabad (HYD),IndiGo,Landed 11:31 AM,2020-02-02,A,
11:35:00,,IndiGo,Departed 11:56 AM,2020-02-02,D,Nagpur (NAG)
11:40:00,Phuket (HKT),GoAir,Landed 11:39 AM,2020-02-02,A,
11:40:00,Delhi (DEL),Vistara,Landed 11:54 AM,2020-02-02,A,
11:40:00,Delhi (DEL),IndiGo,Landed 12:49 PM,2020-02-02,A,
11:40:00,,Ethiopian Airlines,Departed 11:42 AM,2020-02-02,D,Addis Ababa (ADD)
11:40:00,,IndiGo,Departed 12:02 PM,2020-02-02,D,Kolkata (CCU)
11:45:00,Dehradun (DED),SpiceJet,Landed 11:46 AM,2020-02-02,A,
11:50:00,,Air India,Departed 12:46 PM,2020-02-02,D,Jaipur (JAI)
11:50:00,,Singapore Airlines,Departed 12:09 PM,2020-02-02,D,Singapore (SIN)
11:55:00,,Vistara,Departed 1:02 PM,2020-02-02,D,Delhi (DEL)
11:55:00,,IndiGo,Departed 12:13 PM,2020-02-02,D,Chandigarh (IXC)
12:00:00,,IndiGo,Departed 12:07 PM,2020-02-02,D,Coimbatore (CJB)
12:05:00,Hyderabad (HYD),IndiGo,Landed 12:00 PM,2020-02-02,A,
12:05:00,Nagpur (NAG),IndiGo,Landed 11:49 AM,2020-02-02,A,
12:05:00,Guwahati (GAU),IndiGo,Landed 11:46 AM,2020-02-02,A,
12:05:00,,Air India,Departed 1:28 PM,2020-02-02,D,Bhubaneswar (BBI)
12:05:00,,SpiceJet,Departed 12:07 PM,2020-02-02,D,Gorakhpur (GOP)
12:05:00,,Alliance Air,Departed 12:21 PM,2020-02-02,D,Diu (DIU)
12:10:00,London (LHR),British Airways,Landed 12:13 PM,2020-02-02,A,
12:10:00,Kolkata (CCU),SpiceJet,Landed 12:27 PM,2020-02-02,A,
12:10:00,Bengaluru (BLR),IndiGo,Landed 11:58 AM,2020-02-02,A,
12:10:00,,IndiGo,Departed 12:28 PM,2020-02-02,D,Varanasi (VNS)
12:15:00,Delhi (DEL),Air India,Landed 1:17 PM,2020-02-02,A,
12:15:00,,GoAir,Departed 12:26 PM,2020-02-02,D,Delhi (DEL)
12:15:00,,Vistara,Departed 12:38 PM,2020-02-02,D,Udaipur (UDR)
12:15:00,,IndiGo,Departed 12:18 PM,2020-02-02,D,Udaipur (UDR)
12:15:00,,IndiGo,Departed 12:36 PM,2020-02-02,D,Hyderabad (HYD)
12:20:00,Kolkata (CCU),Air India,Landed 12:40 PM,2020-02-02,A,
12:20:00,Delhi (DEL),IndiGo,Landed 12:23 PM,2020-02-02,A,
12:20:00,,Etihad Airways,Unknown,2020-02-02,D,Abu Dhabi (AUH)
12:20:00,,IndiGo,Departed 2:03 PM,2020-02-02,D,Vadodara (BDQ)
12:25:00,,SpiceJet,Departed 12:31 PM,2020-02-02,D,Amritsar (ATQ)
12:25:00,,SpiceJet,Departed 1:06 PM,2020-02-02,D,Guwahati (GAU)
12:25:00,,IndiGo,Departed 12:41 PM,2020-02-02,D,Patna (PAT)
12:30:00,Varanasi (VNS),IndiGo,Landed 12:14 PM,2020-02-02,A,
12:30:00,,Air India,Departed 1:05 PM,2020-02-02,D,Riyadh (RUH)
12:35:00,Bengaluru (BLR),AirAsia,Landed 12:35 PM,2020-02-02,A,
12:35:00,Delhi (DEL),Vistara,Landed 12:30 PM,2020-02-02,A,
12:35:00,Delhi (DEL),IndiGo,Landed 12:39 PM,2020-02-02,A,
12:40:00,Jammu (IXJ),SpiceJet,Landed 4:22 PM,2020-02-02,A,
12:40:00,Nanded (NDC),Trujet,Landed 12:07 PM,2020-02-02,A,
12:40:00,,GoAir,Departed 1:19 PM,2020-02-02,D,Bangkok (BKK)
12:40:00,,IndiGo,Departed 12:54 PM,2020-02-02,D,Bengaluru (BLR)
12:45:00,Delhi (DEL),SpiceJet,Landed 1:49 PM,2020-02-02,A,
12:45:00,,Vistara,Departed 1:13 PM,2020-02-02,D,Goa (GOI)
12:45:00,,Trujet,Departed 1:00 PM,2020-02-02,D,Kolhapur (KLH)
12:45:00,,IndiGo,Departed 12:59 PM,2020-02-02,D,Hyderabad (HYD)
12:45:00,,IndiGo,Departed 12:52 PM,2020-02-02,D,Jeddah (JED)
12:45:00,,Alliance Air,Unknown,2020-02-02,D,Indore (IDR)
12:50:00,Delhi (DEL),GoAir,Landed 12:33 PM,2020-02-02,A,
12:50:00,,SpiceJet,Departed 1:26 PM,2020-02-02,D,Varanasi (VNS)
12:55:00,Goa (GOI),GoAir,Landed 12:44 PM,2020-02-02,A,
12:55:00,Thiruvananthapuram (TRV),SpiceJet,Landed 1:12 PM,2020-02-02,A,
12:55:00,,IndiGo,Departed 1:24 PM,2020-02-02,D,Delhi (DEL)
13:00:00,New York (EWR),Air India,Landed 12:17 PM,2020-02-02,A,
13:00:00,Thiruvananthapuram (TRV),IndiGo,Landed 12:51 PM,2020-02-02,A,
13:00:00,,IndiGo,Departed 1:21 PM,2020-02-02,D,Goa (GOI)
13:05:00,Lucknow (LKO),Air India,Landed 12:49 PM,2020-02-02,A,
13:05:00,Belgaum (IXG),Star Air,Landed 12:44 PM,2020-02-02,A,
13:05:00,Kolkata (CCU),Vistara,Landed 1:04 PM,2020-02-02,A,
13:05:00,,Air India,Departed 2:15 PM,2020-02-02,D,Delhi (DEL)
13:05:00,,SpiceJet,Departed 1:05 PM,2020-02-02,D,Kandla (IXY)
13:10:00,Muscat (MCT),Oman Air,Landed 1:08 PM,2020-02-02,A,
13:10:00,,Air India Express (Red Fort/Gwalior Fort Livery),Departed 1:32 PM,2020-02-02,D,Dubai (DXB)
13:10:00,,IndiGo,Departed 1:47 PM,2020-02-02,D,Chennai (MAA)
13:15:00,,British Airways,Departed 1:42 PM,2020-02-02,D,London (LHR)
13:15:00,,AirAsia,Departed 1:37 PM,2020-02-02,D,Chennai (MAA)
13:15:00,,IndiGo,Departed 1:40 PM,2020-02-02,D,Lucknow (LKO)
13:20:00,Jodhpur (JDH),SpiceJet,Landed 1:10 PM,2020-02-02,A,
13:20:00,Bengaluru (BLR),Vistara,Landed 12:57 PM,2020-02-02,A,
13:20:00,Goa (GOI),IndiGo,Landed 1:01 PM,2020-02-02,A,
13:20:00,,Trujet,Departed 4:36 PM,2020-02-02,D,Nanded (NDC)
13:20:00,,IndiGo,Departed 1:52 PM,2020-02-02,D,Dehradun (DED)
13:20:00,,Malaysia Airlines,Unknown,2020-02-02,D,Kuala Lumpur (KUL)
13:25:00,Jaisalmer (JSA),SpiceJet,Landed 1:27 PM,2020-02-02,A,
13:25:00,,SpiceJet,Departed 5:24 PM,2020-02-02,D,Madurai (IXM)
13:30:00,,SpiceJet,Departed 3:05 PM,2020-02-02,D,Delhi (DEL)
13:35:00,Aurangabad (IXU),Air India,Landed 12:30 PM,2020-02-02,A,
13:35:00,Belgaum (IXG),SpiceJet,Landed 1:20 PM,2020-02-02,A,
13:35:00,Istanbul (IST),AirACT,Unknown,2020-02-02,A,
13:35:00,,Star Air,Departed 1:49 PM,2020-02-02,D,Belgaum (IXG)
13:40:00,Bengaluru (BLR),IndiGo,Landed 1:51 PM,2020-02-02,A,
13:40:00,Kozhikode (CCJ),IndiGo,Landed 1:43 PM,2020-02-02,A,
13:40:00,Delhi (DEL),IndiGo,Landed 1:39 PM,2020-02-02,A,
13:40:00,Nagpur (NAG),IndiGo,Unknown,2020-02-02,A,
13:40:00,,IndiGo,Departed 1:57 PM,2020-02-02,D,Delhi (DEL)
13:45:00,Mangalore (IXE),IndiGo,Landed 1:25 PM,2020-02-02,A,
13:45:00,Hyderabad (HYD),IndiGo,Landed 1:41 PM,2020-02-02,A,
13:45:00,Raipur (RPR),IndiGo,Landed 1:22 PM,2020-02-02,A,
13:50:00,,SpiceJet,Departed 1:54 PM,2020-02-02,D,Hyderabad (HYD)
13:50:00,,IndiGo,Departed 1:58 PM,2020-02-02,D,Goa (GOI)
13:55:00,Hubli (HBX),Air India,Landed 2:25 PM,2020-02-02,A,
13:55:00,Ranchi (IXR),GoAir,Landed 1:35 PM,2020-02-02,A,
13:55:00,Kolkata (CCU),IndiGo,Landed 1:53 PM,2020-02-02,A,
14:00:00,Riyadh (RUH),Air India,Landed 2:57 PM,2020-02-02,A,
14:00:00,Dubai (DXB),Emirates,Landed 2:01 PM,2020-02-02,A,
14:00:00,Coimbatore (CJB),SpiceJet,Landed 2:03 PM,2020-02-02,A,
14:00:00,Siliguri (IXB),SpiceJet,Landed 3:06 PM,2020-02-02,A,
14:00:00,Delhi (DEL),Vistara,Landed 2:00 PM,2020-02-02,A,
14:05:00,,Vistara,Departed 2:20 PM,2020-02-02,D,Kolkata (CCU)
14:10:00,,Air India,Departed 2:24 PM,2020-02-02,D,Hyderabad (HYD)
14:10:00,,SpiceJet,Departed 3:39 PM,2020-02-02,D,Jabalpur (JLR)
14:15:00,Delhi (DEL),AirAsia,Landed 2:51 PM,2020-02-02,A,
14:15:00,Rajkot (RAJ),SpiceJet,Landed 2:10 PM,2020-02-02,A,
14:15:00,Singapore (SIN),Vistara,Landed 1:48 PM,2020-02-02,A,
14:15:00,Chennai (MAA),Vistara,Landed 2:14 PM,2020-02-02,A,
14:15:00,,Air India,Departed 2:56 PM,2020-02-02,D,Bangkok (BKK)
14:20:00,Jabalpur (JLR),SpiceJet,Landed 2:42 PM,2020-02-02,A,
14:20:00,,Air India,Departed 2:30 PM,2020-02-02,D,Udaipur (UDR)
14:20:00,,IndiGo,Departed 2:38 PM,2020-02-02,D,Thiruvananthapuram (TRV)
14:25:00,Singapore (SIN),IndiGo,Landed 2:06 PM,2020-02-02,A,
14:25:00,Goa (GOI),IndiGo,Landed 2:27 PM,2020-02-02,A,
14:25:00,,IndiGo,Departed 2:35 PM,2020-02-02,D,Raipur (RPR)
14:25:00,,IndiGo,Departed 2:42 PM,2020-02-02,D,Lucknow (LKO)
14:25:00,,IndiGo,Departed 2:41 PM,2020-02-02,D,Bengaluru (BLR)
14:30:00,Chennai (MAA),IndiGo,Landed 2:12 PM,2020-02-02,A,
14:30:00,Kuwait City (KWI),IndiGo,Landed 3:26 PM,2020-02-02,A,
14:30:00,Patna (PAT),IndiGo,Landed 2:32 PM,2020-02-02,A,
14:30:00,Diu (DIU),Alliance Air,Landed 2:29 PM,2020-02-02,A,
14:30:00,,Vistara,Departed 2:46 PM,2020-02-02,D,Jodhpur (JDH)
14:35:00,Goa (GOI),GoAir,Landed 2:25 PM,2020-02-02,A,
14:35:00,Bengaluru (BLR),IndiGo,Landed 2:39 PM,2020-02-02,A,
14:35:00,,GoAir,Departed 2:40 PM,2020-02-02,D,Bengaluru (BLR)
14:40:00,Goa (GOI),Vistara,Landed 2:16 PM,2020-02-02,A,
14:40:00,Varanasi (VNS),IndiGo,Landed 2:18 PM,2020-02-02,A,
14:40:00,,GoAir,Departed 2:51 PM,2020-02-02,D,Abu Dhabi (AUH)
14:40:00,,Vistara,Departed 3:12 PM,2020-02-02,D,Delhi (DEL)
14:40:00,,IndiGo,Departed 2:46 PM,2020-02-02,D,Delhi (DEL)
14:45:00,,SpiceJet,Departed 2:54 PM,2020-02-02,D,Andal (RDP)
14:45:00,,SpiceJet,Departed 3:09 PM,2020-02-02,D,Kolkata (CCU)
14:45:00,,IndiGo,Departed 3:02 PM,2020-02-02,D,Chennai (MAA)
14:50:00,Delhi (DEL),SpiceJet,Canceled,2020-02-02,A,
14:50:00,,SpiceJet,Departed 3:11 PM,2020-02-02,D,Belgaum (IXG)
14:50:00,,IndiGo,Departed 3:07 PM,2020-02-02,D,Dubai (DXB)
14:55:00,Jamnagar (JGA),Air India,Landed 2:51 PM,2020-02-02,A,
14:55:00,Goa (GOI),SpiceJet,Landed 2:33 PM,2020-02-02,A,
15:00:00,Jodhpur (JDH),Air India,Landed 2:55 PM,2020-02-02,A,
15:00:00,Delhi (DEL),Vistara,Landed 4:00 PM,2020-02-02,A,
15:00:00,Jodhpur (JDH),IndiGo,Landed 2:59 PM,2020-02-02,A,
15:00:00,,AirAsia,Departed 3:50 PM,2020-02-02,D,Delhi (DEL)
15:05:00,Abu Dhabi (AUH),Etihad,Landed 2:24 PM,2020-02-02,A,
15:05:00,Siliguri (IXB),IndiGo,Landed 3:04 PM,2020-02-02,A,
15:05:00,,Turkish Airlines,Unknown,2020-02-02,D,Hanoi (HAN)
15:10:00,,GoAir,Departed 3:16 PM,2020-02-02,D,Goa (GOI)
15:10:00,,SpiceJet,Departed 3:14 PM,2020-02-02,D,Thiruvananthapuram (TRV)
15:15:00,Lucknow (LKO),IndiGo,Landed 3:26 PM,2020-02-02,A,
15:15:00,Nagpur (NAG),IndiGo,Landed 3:01 PM,2020-02-02,A,
15:15:00,,GoAir,Departed 3:19 PM,2020-02-02,D,Lucknow (LKO)
15:15:00,,IndiGo,Departed 3:29 PM,2020-02-02,D,Goa (GOI)
15:20:00,Kolhapur (KLH),Trujet,Landed 3:16 PM,2020-02-02,A,
15:20:00,Vadodara (BDQ),IndiGo,Landed 4:29 PM,2020-02-02,A,
15:20:00,,Alliance Air,Departed 3:45 PM,2020-02-02,D,Shirdi (SAG)
15:25:00,,Air India,Departed 4:33 PM,2020-02-02,D,Aurangabad (IXU)
15:25:00,,IndiGo,Departed 3:31 PM,2020-02-02,D,Bhopal (BHO)
15:30:00,Guwahati (GAU),SpiceJet,Landed 3:28 PM,2020-02-02,A,
15:30:00,,Emirates,Departed 4:13 PM,2020-02-02,D,Dubai (DXB)
15:30:00,,IndiGo,Departed 3:28 PM,2020-02-02,D,Vadodara (BDQ)
15:35:00,Bhubaneswar (BBI),IndiGo,Landed 3:22 PM,2020-02-02,A,
15:35:00,,SpiceJet,Departed 3:53 PM,2020-02-02,D,Goa (GOI)
15:35:00,,SpiceJet,Departed 3:44 PM,2020-02-02,D,Jaipur (JAI)
15:35:00,,IndiGo,Departed 3:48 PM,2020-02-02,D,Delhi (DEL)
15:40:00,Chennai (MAA),GoAir,Landed 3:37 PM,2020-02-02,A,
15:40:00,,SpiceJet,Canceled,2020-02-02,D,Delhi (DEL)
15:45:00,Nairobi (NBO),Kenya Airways (SkyTeam Livery),Landed 3:35 PM,2020-02-02,A,
15:45:00,Goa (GOI),IndiGo,Landed 3:38 PM,2020-02-02,A,
15:45:00,,Vistara,Departed 5:10 PM,2020-02-02,D,Delhi (DEL)
15:45:00,,IndiGo,Departed 4:18 PM,2020-02-02,D,Mangalore (IXE)
15:50:00,Allahabad (IXD),IndiGo,Landed 4:07 PM,2020-02-02,A,
15:50:00,,SpiceJet,Departed 4:06 PM,2020-02-02,D,Udaipur (UDR)
15:55:00,Lucknow (LKO),GoAir,Landed 3:47 PM,2020-02-02,A,
15:55:00,Kathmandu (KTM),Nepal Airlines,Landed 6:50 PM,2020-02-02,A,
15:55:00,,IndiGo,Departed 4:16 PM,2020-02-02,D,Hyderabad (HYD)
15:55:00,,IndiGo,Departed 4:09 PM,2020-02-02,D,Bengaluru (BLR)
16:00:00,Udaipur (UDR),Vistara,Landed 3:43 PM,2020-02-02,A,
16:00:00,Goa (GOI),Vistara,Landed 3:56 PM,2020-02-02,A,
16:00:00,,Air India,Departed 4:28 PM,2020-02-02,D,Delhi (DEL)
16:00:00,,Vistara,Departed 4:03 PM,2020-02-02,D,Bengaluru (BLR)
16:00:00,,IndiGo,Departed 3:56 PM,2020-02-02,D,Nagpur (NAG)
16:05:00,Patna (PAT),SpiceJet,Landed 3:52 PM,2020-02-02,A,
16:05:00,Dubai (DXB),IndiGo,Landed 3:40 PM,2020-02-02,A,
16:05:00,Goa (GOI),IndiGo,Landed 4:08 PM,2020-02-02,A,
16:05:00,,Vistara,Departed 4:23 PM,2020-02-02,D,Chandigarh (IXC)
16:10:00,Delhi (DEL),Air india (Star Alliance Livery),Landed 4:25 PM,2020-02-02,A,
16:10:00,,GoAir,Departed 4:21 PM,2020-02-02,D,Ranchi (IXR)
16:10:00,,SpiceJet,Departed 4:50 PM,2020-02-02,D,Cochin (COK)
16:10:00,,IndiGo,Departed 4:26 PM,2020-02-02,D,Kolkata (CCU)
16:15:00,Varanasi (VNS),Air India,Landed 4:51 PM,2020-02-02,A,
16:15:00,Dhaka (DAC),SpiceJet,Landed 5:25 PM,2020-02-02,A,
16:15:00,Amritsar (ATQ),IndiGo,Landed 4:10 PM,2020-02-02,A,
16:15:00,,Oman Air,Departed 4:44 PM,2020-02-02,D,Muscat (MCT)
16:15:00,,IndiGo,Departed 4:30 PM,2020-02-02,D,Goa (GOI)
16:20:00,Kanpur (KNU),SpiceJet,Landed 3:32 PM,2020-02-02,A,
16:20:00,Hyderabad (HYD),IndiGo,Landed 4:22 PM,2020-02-02,A,
16:20:00,Coimbatore (CJB),IndiGo,Landed 4:15 PM,2020-02-02,A,
16:20:00,,IndiGo,Departed 4:46 PM,2020-02-02,D,Indore (IDR)
16:25:00,Visakhapatnam (VTZ),Air India,Landed 3:51 PM,2020-02-02,A,
16:25:00,Coimbatore (CJB),Air India,Landed 4:29 PM,2020-02-02,A,
16:25:00,,Air India,Departed 4:52 PM,2020-02-02,D,Goa (GOI)
16:25:00,,GoAir,Departed 4:38 PM,2020-02-02,D,Goa (GOI)
16:25:00,,Vistara,Departed 4:40 PM,2020-02-02,D,Dubai (DXB)
16:30:00,Jaipur (JAI),Air India,Landed 4:44 PM,2020-02-02,A,
16:30:00,Ranchi (IXR),GoAir,Landed 4:17 PM,2020-02-02,A,
16:30:00,Bengaluru (BLR),IndiGo,Landed 4:37 PM,2020-02-02,A,
16:30:00,,IndiGo,Departed 5:41 PM,2020-02-02,D,Ahmedabad (AMD)
16:35:00,Kandla (IXY),SpiceJet,Unknown,2020-02-02,A,
16:35:00,,IndiGo,Departed 4:48 PM,2020-02-02,D,Delhi (DEL)
16:40:00,Delhi (DEL),GoAir,Landed 4:38 PM,2020-02-02,A,
16:40:00,Chennai (MAA),Vistara,Landed 4:12 PM,2020-02-02,A,
16:40:00,Udaipur (UDR),IndiGo,Landed 5:45 PM,2020-02-02,A,
16:40:00,,Air india (Star Alliance Livery),Departed 5:49 PM,2020-02-02,D,Bengaluru (BLR)
16:45:00,Doha (DOH),Qatar Cargo,Landed 3:57 PM,2020-02-02,A,
16:45:00,,Kenya Airways (SkyTeam Livery),Departed 5:31 PM,2020-02-02,D,Nairobi (NBO)
16:50:00,Srinagar (SXR),GoAir,Landed 4:42 PM,2020-02-02,A,
16:50:00,Indore (IDR),Alliance Air,Unknown,2020-02-02,A,
16:50:00,,Air India,Departed 5:04 PM,2020-02-02,D,Jeddah (JED)
16:50:00,,IndiGo,Departed 5:06 PM,2020-02-02,D,Varanasi (VNS)
16:50:00,,IndiGo,Departed 6:13 PM,2020-02-02,D,Guwahati (GAU)
16:55:00,Hyderabad (HYD),Air India,Unknown,2020-02-02,A,
16:55:00,,IndiGo,Departed 5:18 PM,2020-02-02,D,Jaipur (JAI)
16:55:00,,IndiGo,Departed 5:16 PM,2020-02-02,D,Hyderabad (HYD)
17:00:00,Patna (PAT),GoAir,Landed 4:47 PM,2020-02-02,A,
17:00:00,Colombo (CMB),Vistara,Landed 4:53 PM,2020-02-02,A,
17:00:00,,Air India,Departed 5:28 PM,2020-02-02,D,Delhi (DEL)
17:00:00,,GoAir,Departed 4:59 PM,2020-02-02,D,Bhubaneswar (BBI)
17:00:00,,Vistara,Departed 5:14 PM,2020-02-02,D,Delhi (DEL)
17:05:00,Bhubaneswar (BBI),Air India,Landed 6:28 PM,2020-02-02,A,
17:05:00,Dubai (DXB),SpiceJet,Landed 4:39 PM,2020-02-02,A,
17:05:00,Delhi (DEL),IndiGo,Landed 4:55 PM,2020-02-02,A,
17:05:00,,Air India,Departed 6:11 PM,2020-02-02,D,Cochin (COK)
17:05:00,,GoAir,Departed 5:21 PM,2020-02-02,D,Chandigarh (IXC)
17:05:00,,SpiceJet,Departed 5:11 PM,2020-02-02,D,Kolkata (CCU)
17:10:00,Varanasi (VNS),IndiGo,Landed 4:57 PM,2020-02-02,A,
17:10:00,Srinagar (SXR),IndiGo,Landed 5:19 PM,2020-02-02,A,
17:10:00,,IndiGo,Departed 5:22 PM,2020-02-02,D,Bhubaneswar (BBI)
17:10:00,,IndiGo,Departed 5:36 PM,2020-02-02,D,Bengaluru (BLR)
17:15:00,,Etihad,Departed 5:33 PM,2020-02-02,D,Abu Dhabi (AUH)
17:15:00,,SpiceJet,Departed 5:27 PM,2020-02-02,D,Delhi (DEL)
17:15:00,,SpiceJet,Departed 5:23 PM,2020-02-02,D,Dehradun (DED)
17:20:00,Bengaluru (BLR),IndiGo,Landed 5:13 PM,2020-02-02,A,
17:20:00,Chandigarh (IXC),IndiGo,Landed 5:03 PM,2020-02-02,A,
17:20:00,,Air India,Departed 5:59 PM,2020-02-02,D,Ahmedabad (AMD)
17:25:00,Shirdi (SAG),Alliance Air,Landed 5:10 PM,2020-02-02,A,
